"ContentType","Id","Name","Rarity","Slot","ArtKey","Status","AssetPath","Source","Cell"
"Item","SET_SHATTERED_ORDER_RAID_PALADIN_HOLY_SHOULDERS","Наплечники «Клятва Расколотого Рассвета»","Epic","Shoulders","set_shattered_order_raid_paladin_holy_shoulders","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_paladin_holy_shoulders.webp","item set/Цитадель Расколотого Ордена/Клятва Расколотого Рассвета.png","1 (3x2)"
"Item","SET_SHATTERED_ORDER_RAID_PALADIN_PROTECTION_CHEST","Нагрудник «Доспех Зеркального Стража»","Epic","Chest","set_shattered_order_raid_paladin_protection_chest","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_paladin_protection_chest.webp","item set/Цитадель Расколотого Ордена/Доспех Зеркального Стража.png","2 (3x2)"
"Item","SET_SHATTERED_ORDER_RAID_PALADIN_PROTECTION_FEET","Сапоги «Доспех Зеркального Стража»","Epic","Feet","set_shattered_order_raid_paladin_protection_feet","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_paladin_protection_feet.webp","item set/Цитадель Расколотого Ордена/Доспех Зеркального Стража.png","5 (3x2)"
"Item","SET_SHATTERED_ORDER_RAID_PALADIN_PROTECTION_HANDS","Рукавицы «Доспех Зеркального Стража»","Epic","Hands","set_shattered_order_raid_paladin_protection_hands","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_paladin_protection_hands.webp","item set/Цитадель Расколотого Ордена/Доспех Зеркального Стража.png","3 (3x2)"
"Item","SET_SHATTERED_ORDER_RAID_PALADIN_PROTECTION_HEAD","Шлем «Доспех Зеркального Стража»","Epic","Head","set_shattered_order_raid_paladin_protection_head","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_paladin_protection_head.webp","item set/Цитадель Расколотого Ордена/Доспех Зеркального Стража.png","0 (3x2)"
"Item","SET_SHATTERED_ORDER_RAID_PALADIN_PROTECTION_LEGS","Поножи «Доспех Зеркального Стража»","Epic","Legs","set_shattered_order_raid_paladin_protection_legs","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_paladin_protection_legs.webp","item set/Цитадель Расколотого Ордена/Доспех Зеркального Стража.png","4 (3x2)"
"Item","SET_SHATTERED_ORDER_RAID_PALADIN_PROTECTION_SHOULDERS","Наплечники «Доспех Зеркального Стража»","Epic","Shoulders","set_shattered_order_raid_paladin_protection_shoulders","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_paladin_protection_shoulders.webp","item set/Цитадель Расколотого Ордена/Доспех Зеркального Стража.png","1 (3x2)"
"Item","SET_SHATTERED_ORDER_RAID_PALADIN_RETRIBUTION_CHEST","Нагрудник «Латы Триединого Правосудия»","Epic","Chest","set_shattered_order_raid_paladin_retribution_chest","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_paladin_retribution_chest.webp","item set/Цитадель Расколотого Ордена/Латы Триединого Правосудия.png","2 (3x2)"
"Item","SET_SHATTERED_ORDER_RAID_PALADIN_RETRIBUTION_FEET","Сапоги «Латы Триединого Правосудия»","Epic","Feet","set_shattered_order_raid_paladin_retribution_feet","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_paladin_retribution_feet.webp","item set/Цитадель Расколотого Ордена/Латы Триединого Правосудия.png","5 (3x2)"
"Item","SET_SHATTERED_ORDER_RAID_PALADIN_RETRIBUTION_HANDS","Рукавицы «Латы Триединого Правосудия»","Epic","Hands","set_shattered_order_raid_paladin_retribution_hands","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_paladin_retribution_hands.webp","item set/Цитадель Расколотого Ордена/Латы Триединого Правосудия.png","3 (3x2)"
"Item","SET_SHATTERED_ORDER_RAID_PALADIN_RETRIBUTION_HEAD","Шлем «Латы Триединого Правосудия»","Epic","Head","set_shattered_order_raid_paladin_retribution_head","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_paladin_retribution_head.webp","item set/Цитадель Расколотого Ордена/Латы Триединого Правосудия.png","0 (3x2)"
"Item","SET_SHATTERED_ORDER_RAID_PALADIN_RETRIBUTION_LEGS","Поножи «Латы Триединого Правосудия»","Epic","Legs","set_shattered_order_raid_paladin_retribution_legs","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_paladin_retribution_legs.webp","item set/Цитадель Расколотого Ордена/Латы Триединого Правосудия.png","4 (3x2)"
"Item","SET_SHATTERED_ORDER_RAID_PALADIN_RETRIBUTION_SHOULDERS","Наплечники «Латы Триединого Правосудия»","Epic","Shoulders","set_shattered_order_raid_paladin_retribution_shoulders","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_paladin_retribution_shoulders.webp","item set/Цитадель Расколотого Ордена/Латы Триединого Правосудия.png","1 (3x2)"
"Item","SET_SHATTERED_ORDER_RAID_WARRIOR_BERSERKER_CHEST","Нагрудник «Клятва Разбитого Клинка»","Epic","Chest","set_shattered_order_raid_warrior_berserker_chest","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_warrior_berserker_chest.webp","item set/Цитадель Расколотого Ордена/Клятва Разбитого Клинка.png","2 (3x2)"
"Item","SET_SHATTERED_ORDER_RAID_WARRIOR_BERSERKER_FEET","Сапоги «Клятва Разбитого Клинка»","Epic","Feet","set_shattered_order_raid_warrior_berserker_feet","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_warrior_berserker_feet.webp","item set/Цитадель Расколотого Ордена/Клятва Разбитого Клинка.png","5 (3x2)"
"Item","SET_SHATTERED_ORDER_RAID_WARRIOR_BERSERKER_HANDS","Рукавицы «Клятва Разбитого Клинка»","Epic","Hands","set_shattered_order_raid_warrior_berserker_hands","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_warrior_berserker_hands.webp","item set/Цитадель Расколотого Ордена/Клятва Разбитого Клинка.png","3 (3x2)"
"Item","SET_SHATTERED_ORDER_RAID_WARRIOR_BERSERKER_HEAD","Шлем «Клятва Разбитого Клинка»","Epic","Head","set_shattered_order_raid_warrior_berserker_head","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_warrior_berserker_head.webp","item set/Цитадель Расколотого Ордена/Клятва Разбитого Клинка.png","0 (3x2)"
"Item","SET_SHATTERED_ORDER_RAID_WARRIOR_BERSERKER_LEGS","Поножи «Клятва Разбитого Клинка»","Epic","Legs","set_shattered_order_raid_warrior_berserker_legs","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_warrior_berserker_legs.webp","item set/Цитадель Расколотого Ордена/Клятва Разбитого Клинка.png","4 (3x2)"
"Item","SET_SHATTERED_ORDER_RAID_WARRIOR_BERSERKER_SHOULDERS","Наплечники «Клятва Разбитого Клинка»","Epic","Shoulders","set_shattered_order_raid_warrior_berserker_shoulders","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_warrior_berserker_shoulders.webp","item set/Цитадель Расколотого Ордена/Клятва Разбитого Клинка.png","1 (3x2)"
"Item","SET_SHATTERED_ORDER_RAID_WARRIOR_GUARDIAN_CHEST","Нагрудник «Наследие Первого Стража»","Epic","Chest","set_shattered_order_raid_warrior_guardian_chest","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_warrior_guardian_chest.webp","item set/Цитадель Расколотого Ордена/Наследие Первого Стража.png","2 (3x2)"
"Item","SET_SHATTERED_ORDER_RAID_WARRIOR_GUARDIAN_FEET","Сапоги «Наследие Первого Стража»","Epic","Feet","set_shattered_order_raid_warrior_guardian_feet","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_warrior_guardian_feet.webp","item set/Цитадель Расколотого Ордена/Наследие Первого Стража.png","5 (3x2)"
"Item","SET_SHATTERED_ORDER_RAID_WARRIOR_GUARDIAN_HANDS","Рукавицы «Наследие Первого Стража»","Epic","Hands","set_shattered_order_raid_warrior_guardian_hands","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_warrior_guardian_hands.webp","item set/Цитадель Расколотого Ордена/Наследие Первого Стража.png","3 (3x2)"
"Item","SET_SHATTERED_ORDER_RAID_WARRIOR_GUARDIAN_HEAD","Шлем «Наследие Первого Стража»","Epic","Head","set_shattered_order_raid_warrior_guardian_head","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_warrior_guardian_head.webp","item set/Цитадель Расколотого Ордена/Наследие Первого Стража.png","0 (3x2)"
"Item","SET_SHATTERED_ORDER_RAID_WARRIOR_GUARDIAN_LEGS","Поножи «Наследие Первого Стража»","Epic","Legs","set_shattered_order_raid_warrior_guardian_legs","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_warrior_guardian_legs.webp","item set/Цитадель Расколотого Ордена/Наследие Первого Стража.png","4 (3x2)"
"Item","SET_SHATTERED_ORDER_RAID_WARRIOR_GUARDIAN_SHOULDERS","Наплечники «Наследие Первого Стража»","Epic","Shoulders","set_shattered_order_raid_warrior_guardian_shoulders","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_warrior_guardian_shoulders.webp","item set/Цитадель Расколотого Ордена/Наследие Первого Стража.png","1 (3x2)"
"Item","SET_SHATTERED_ORDER_RAID_WARRIOR_WARLORD_CHEST","Нагрудник «Регалии Зеркального Маршала»","Epic","Chest","set_shattered_order_raid_warrior_warlord_chest","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_warrior_warlord_chest.webp","item set/Цитадель Расколотого Ордена/Регалии Зеркального Маршала.png","2 (3x2)"
"Item","SET_SHATTERED_ORDER_RAID_WARRIOR_WARLORD_FEET","Сапоги «Регалии Зеркального Маршала»","Epic","Feet","set_shattered_order_raid_warrior_warlord_feet","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_warrior_warlord_feet.webp","item set/Цитадель Расколотого Ордена/Регалии Зеркального Маршала.png","5 (3x2)"
"Item","SET_SHATTERED_ORDER_RAID_WARRIOR_WARLORD_HANDS","Рукавицы «Регалии Зеркального Маршала»","Epic","Hands","set_shattered_order_raid_warrior_warlord_hands","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_warrior_warlord_hands.webp","item set/Цитадель Расколотого Ордена/Регалии Зеркального Маршала.png","3 (3x2)"
"Item","SET_SHATTERED_ORDER_RAID_WARRIOR_WARLORD_HEAD","Шлем «Регалии Зеркального Маршала»","Epic","Head","set_shattered_order_raid_warrior_warlord_head","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_warrior_warlord_head.webp","item set/Цитадель Расколотого Ордена/Регалии Зеркального Маршала.png","0 (3x2)"
"Item","SET_SHATTERED_ORDER_RAID_WARRIOR_WARLORD_LEGS","Поножи «Регалии Зеркального Маршала»","Epic","Legs","set_shattered_order_raid_warrior_warlord_legs","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_warrior_warlord_legs.webp","item set/Цитадель Расколотого Ордена/Регалии Зеркального Маршала.png","4 (3x2)"
"Item","SET_SHATTERED_ORDER_RAID_WARRIOR_WARLORD_SHOULDERS","Наплечники «Регалии Зеркального Маршала»","Epic","Shoulders","set_shattered_order_raid_warrior_warlord_shoulders","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_warrior_warlord_shoulders.webp","item set/Цитадель Расколотого Ордена/Регалии Зеркального Маршала.png","1 (3x2)"
"Item","SFERA_CHIORNOGO_PLAMENI","Сфера чёрного пламени","Epic","OffHand","sfera_chiornogo_plameni","DIRECT_ASSET","web/elyndor-web/src/assets/items/imported/sfera_chiornogo_plameni.webp","Предметы вне комплектов/Именные вещи открытого мира — поздний диапазон 30–40.png","2 (4x3)"
"Item","SHCHIT_CHASOVOGO_UMBRY","Щит Часового Умбры","Epic","OffHand","shchit_chasovogo_umbry","DIRECT_ASSET","web/elyndor-web/src/assets/items/imported/shchit_chasovogo_umbry.webp","Предметы вне комплектов/Именные вещи открытого мира — средний диапазон 15–29.png","10 (5x4)"
"Item","TLEIUSHCHII_FOKUS","Тлеющий фокус","Rare","OffHand","tleiushchii_fokus","DIRECT_ASSET","web/elyndor-web/src/assets/items/imported/tleiushchii_fokus.webp","Предметы вне комплектов/Именные вещи открытого мира — средний диапазон 15–29.png","4 (5x4)"
"Item","WARRIOR_EPIC_CRIMSON_FURY_CHEST","Нагрудник Багровой Ярости","Epic","Chest","warrior_epic_crimson_fury_chest","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/warrior_epic_crimson_fury_chest.webp","",""
"Item","WARRIOR_EPIC_CRIMSON_FURY_FEET","Сапоги Багровой Ярости","Epic","Feet","warrior_epic_crimson_fury_feet","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/warrior_epic_crimson_fury_feet.webp","",""
"Item","WARRIOR_EPIC_CRIMSON_FURY_HANDS","Рукавицы Багровой Ярости","Epic","Hands","warrior_epic_crimson_fury_hands","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/warrior_epic_crimson_fury_hands.webp","",""
"Item","WARRIOR_EPIC_CRIMSON_FURY_HEAD","Шлем Багровой Ярости","Epic","Head","warrior_epic_crimson_fury_head","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/warrior_epic_crimson_fury_head.webp","",""
"Item","WARRIOR_EPIC_CRIMSON_FURY_LEGS","Поножи Багровой Ярости","Epic","Legs","warrior_epic_crimson_fury_legs","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/warrior_epic_crimson_fury_legs.webp","",""
"Item","WARRIOR_EPIC_CRIMSON_FURY_SHOULDERS","Наплечники Багровой Ярости","Epic","Shoulders","warrior_epic_crimson_fury_shoulders","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/warrior_epic_crimson_fury_shoulders.webp","",""
"Item","WARRIOR_EPIC_CRIMSON_FURY_WEAPON","Клинок Багровой Клятвы","Epic","MainHand","warrior_epic_crimson_fury_weapon","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/warrior_epic_crimson_fury_weapon.webp","",""
"Item","WARRIOR_LEGENDARY_BLACK_BASTION_CHEST","Нагрудник Чёрного Бастиона","Legendary","Chest","warrior_legendary_black_bastion_chest","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/warrior_legendary_black_bastion_chest.webp","",""
"Item","WARRIOR_LEGENDARY_BLACK_BASTION_FEET","Сапоги Чёрного Бастиона","Legendary","Feet","warrior_legendary_black_bastion_feet","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/warrior_legendary_black_bastion_feet.webp","",""
"Item","WARRIOR_LEGENDARY_BLACK_BASTION_HANDS","Рукавицы Чёрного Бастиона","Legendary","Hands","warrior_legendary_black_bastion_hands","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/warrior_legendary_black_bastion_hands.webp","",""
"Item","WARRIOR_LEGENDARY_BLACK_BASTION_HEAD","Шлем Чёрного Бастиона","Legendary","Head","warrior_legendary_black_bastion_head","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/warrior_legendary_black_bastion_head.webp","",""
"Item","WARRIOR_LEGENDARY_BLACK_BASTION_LEGS","Поножи Чёрного Бастиона","Legendary","Legs","warrior_legendary_black_bastion_legs","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/warrior_legendary_black_bastion_legs.webp","",""
"Item","WARRIOR_LEGENDARY_BLACK_BASTION_SHIELD","Щит Чёрного Бастиона","Legendary","OffHand","warrior_legendary_black_bastion_shield","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/warrior_legendary_black_bastion_shield.webp","",""
"Item","WARRIOR_LEGENDARY_BLACK_BASTION_SHOULDERS","Наплечники Чёрного Бастиона","Legendary","Shoulders","warrior_legendary_black_bastion_shoulders","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/warrior_legendary_black_bastion_shoulders.webp","",""
"Item","WARRIOR_LEGENDARY_BLACK_BASTION_WEAPON","Крушитель Чёрного Бастиона","Legendary","MainHand","warrior_legendary_black_bastion_weapon","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/warrior_legendary_black_bastion_weapon.webp","",""
"Item","WARRIOR_LEGENDARY_FIRST_GUARD_CHEST","Нагрудник Первого Стража","Legendary","Chest","warrior_legendary_first_guard_chest","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/warrior_legendary_first_guard_chest.webp","",""
"Item","WARRIOR_LEGENDARY_FIRST_GUARD_FEET","Сапоги Первого Стража","Legendary","Feet","warrior_legendary_first_guard_feet","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/warrior_legendary_first_guard_feet.webp","",""
"Item","WARRIOR_LEGENDARY_FIRST_GUARD_HANDS","Рукавицы Первого Стража","Legendary","Hands","warrior_legendary_first_guard_hands","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/warrior_legendary_first_guard_hands.webp","",""
"Item","WARRIOR_LEGENDARY_FIRST_GUARD_HEAD","Шлем Первого Стража","Legendary","Head","warrior_legendary_first_guard_head","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/warrior_legendary_first_guard_head.webp","",""
"Item","WARRIOR_LEGENDARY_FIRST_GUARD_LEGS","Поножи Первого Стража","Legendary","Legs","warrior_legendary_first_guard_legs","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/warrior_legendary_first_guard_legs.webp","",""
"Item","WARRIOR_LEGENDARY_FIRST_GUARD_SHIELD","Щит Первого Стража","Legendary","OffHand","warrior_legendary_first_guard_shield","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/warrior_legendary_first_guard_shield.webp","",""
"Item","WARRIOR_LEGENDARY_FIRST_GUARD_SHOULDERS","Наплечники Первого Стража","Legendary","Shoulders","warrior_legendary_first_guard_shoulders","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/warrior_legendary_first_guard_shoulders.webp","",""
"Item","WARRIOR_LEGENDARY_FIRST_GUARD_WEAPON","Клинок Первого Стража","Legendary","MainHand","warrior_legendary_first_guard_weapon","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/warrior_legendary_first_guard_weapon.webp","",""
"Item","WARRIOR_RARE_GREY_FANG_CHEST","Нагрудник Серого Волка","Rare","Chest","warrior_rare_grey_fang_chest","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/warrior_rare_grey_fang_chest.webp","",""
"Item","WARRIOR_RARE_GREY_FANG_FEET","Сапоги Серого Волка","Rare","Feet","warrior_rare_grey_fang_feet","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/warrior_rare_grey_fang_feet.webp","",""
"Item","WARRIOR_RARE_GREY_FANG_HANDS","Рукавицы Серого Волка","Rare","Hands","warrior_rare_grey_fang_hands","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/warrior_rare_grey_fang_hands.webp","",""
"Item","WARRIOR_RARE_GREY_FANG_HEAD","Шлем Серого Волка","Rare","Head","warrior_rare_grey_fang_head","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/warrior_rare_grey_fang_head.webp","",""
"Item","WARRIOR_RARE_GREY_FANG_LEGS","Поножи Серого Волка","Rare","Legs","warrior_rare_grey_fang_legs","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/warrior_rare_grey_fang_legs.webp","",""
"Item","WARRIOR_RARE_GREY_FANG_SHIELD","Щит Серого Волка","Rare","OffHand","warrior_rare_grey_fang_shield","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/warrior_rare_grey_fang_shield.webp","",""
"Item","WARRIOR_RARE_GREY_FANG_SHOULDERS","Наплечники Серого Волка","Rare","Shoulders","warrior_rare_grey_fang_shoulders","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/warrior_rare_grey_fang_shoulders.webp","",""
"Item","WARRIOR_RARE_GREY_FANG_WEAPON","Клык Серого Волка","Rare","MainHand","warrior_rare_grey_fang_weapon","DIRECT_ASSET","web/elyndor-web/src/assets/items/sets/warrior_rare_grey_fang_weapon.webp","",""
"Item","WOLF_FANG_BLADE","Клинок Волчьего Клыка","Uncommon","MainHand","wolf_fang_blade","DIRECT_ASSET","web/elyndor-web/src/assets/items/wolf_fang_blade.webp","",""
"Item","ZNAK_GLASHATAIA","Знак Глашатая","Epic","Amulet","znak_glashataia","DIRECT_ASSET","web/elyndor-web/src/assets/items/imported/znak_glashataia.webp","Предметы вне комплектов/Именные вещи открытого мира — средний диапазон 15–29.png","6 (5x4)"
"Item","ARBALET_CHIORNYKH_VRAT","Арбалет Чёрных Врат","Epic","MainHand","arbalet_chiornykh_vrat","MISSING_ASSET","","",""
"Item","BAGROVAIA_TKAN","Багровая ткань","Common","","bagrovaia_tkan","MISSING_ASSET","","",""
"Item","BAGROVAIA_ZHELEZA","Багровая железа","Common","","bagrovaia_zheleza","MISSING_ASSET","","",""
"Item","BASTIONNAIA_TKAN","Бастионная ткань","Common","","bastionnaia_tkan","MISSING_ASSET","","",""
"Item","BOAR_TUSK","Клык кабана","Common","","boar_tusk","MISSING_ASSET","","",""
"Item","BOLOTNAIA_KOZHA","Болотная кожа","Common","","bolotnaia_kozha","MISSING_ASSET","","",""
"Item","BOLOTNOE_IADRO","Болотное ядро","Common","","bolotnoe_iadro","MISSING_ASSET","","",""
"Item","BOLOTNOE_MIASO","Болотное мясо","Common","","bolotnoe_miaso","MISSING_ASSET","","",""
"Item","CHERNOKAMENNOE_IADRO","Чернокаменное ядро","Common","","chernokamennoe_iadro","MISSING_ASSET","","",""
"Item","CHIORNAIA_KORA","Чёрная кора","Common","","chiornaia_kora","MISSING_ASSET","","",""
"Item","CHIORNAIA_MANA","Чёрная мана","Common","","chiornaia_mana","MISSING_ASSET","","",""
"Item","CHIORNOE_ZHELEZO","Чёрное железо","Common","","chiornoe_zhelezo","MISSING_ASSET","","",""
"Item","CHIORNYI_KLYK","Чёрный клык","Common","","chiornyi_klyk","MISSING_ASSET","","",""
"Item","CHIORNYI_METALL","Чёрный металл","Common","","chiornyi_metall","MISSING_ASSET","","",""
"Item","CHITIN_FRAGMENT","Хитиновая пластина","Uncommon","","chitin_fragment","MISSING_ASSET","","",""
"Item","DUNGEON_CATALYST","Ядро подземелья","Epic","","ore","MISSING_ASSET","","",""
"Item","EKHO_KLASSA","Эхо класса","Common","","ekho_klassa","MISSING_ASSET","","",""
"Item","EKHO_ZNAMENI","Эхо знамени","Common","","ekho_znameni","MISSING_ASSET","","",""
"Item","FITIL","Фитиль","Common","","fitil","MISSING_ASSET","","",""
"Item","FOKUS_CHIORNOI_ZVEZDY","Фокус Чёрной Звезды","Epic","OffHand","fokus_chiornoi_zvezdy","MISSING_ASSET","","",""
"Item","FOKUS_OSTATOCHNOI_MANY","Фокус остаточной маны","Epic","OffHand","fokus_ostatochnoi_many","MISSING_ASSET","","",""
"Item","FORGE_SCRAP","Кузнечный лом","Common","","ore","MISSING_ASSET","","",""
"Item","FRAGMENT_CHIORNOGO_NASLEDIIA","Фрагмент Чёрного Наследия","Legendary","","fragment_chiornogo_naslediia","MISSING_ASSET","","",""
"Item","GLUBINNYI_IAD","Глубинный яд","Common","","glubinnyi_iad","MISSING_ASSET","","",""
"Item","GRUBAIA_TKAN","Грубая ткань","Common","","grubaia_tkan","MISSING_ASSET","","",""
"Item","IADOVITAIA_ZHELEZA","Ядовитая железа","Common","","iadovitaia_zheleza","MISSING_ASSET","","",""
"Item","IADOVITOE_ZHALO","Ядовитое жало","Common","","iadovitoe_zhalo","MISSING_ASSET","","",""
"Item","KABANE_MIASO","Кабанье мясо","Common","","kabane_miaso","MISSING_ASSET","","",""
"Item","KADILO_INKVIZITORA","Кадило Инквизитора","Epic","OffHand","kadilo_inkvizitora","MISSING_ASSET","","",""
"Item","KADILO_OCHISHCHAIUSHCHEGO_PLAMENI","Кадило очищающего пламени","Epic","OffHand","kadilo_ochishchaiushchego_plameni","MISSING_ASSET","","",""
"Item","KAMENNOE_IADRO","Каменное ядро","Common","","kamennoe_iadro","MISSING_ASSET","","",""
"Item","KHITIN","Хитин","Uncommon","","khitin","MISSING_ASSET","","",""
"Item","KLINOK_PALACHA_ZATMENIIA","Клинок палача Затмения","Rare","MainHand","klinok_palacha_zatmeniia","MISSING_ASSET","","",""
"Item","KLINOK_PERVOGO_STRAZHA","Клинок Первого Стража","Epic","MainHand","klinok_pervogo_strazha","MISSING_ASSET","","",""
"Item","KLINOK_ZERKALNOGO_EKHA","Клинок зеркального эха","Epic","MainHand","klinok_zerkalnogo_ekha","MISSING_ASSET","","",""
"Item","KLIUCH_KOMENDANTA","Ключ Коменданта","Epic","MainHand","kliuch_komendanta","MISSING_ASSET","","",""
"Item","KLYK","Клык","Common","","klyk","MISSING_ASSET","","",""
"Item","KOLTSO_RAZBITOGO_OTRAZHENIIA","Кольцо разбитого отражения","Epic","Ring1","koltso_razbitogo_otrazheniia","MISSING_ASSET","","",""
"Item","KOST_ILI_ROG","Кость или рог","Common","","kost_ili_rog","MISSING_ASSET","","",""
"Item","KOSTIANAIA_PYL","Костяная пыль","Uncommon","","kostianaia_pyl","MISSING_ASSET","","",""
"Item","KOSTIANOI_KLINOK_MARSHALA","Костяной клинок Маршала","Epic","MainHand","kostianoi_klinok_marshala","MISSING_ASSET","","",""
"Item","KROVAVYI_REAGENT","Кровавый реагент","Uncommon","","krovavyi_reagent","MISSING_ASSET","","",""
"Item","KRUSHITEL_KRIVOKORNIA","Крушитель Кривокорня","Epic","MainHand","krushitel_krivokornia","MISSING_ASSET","","",""
"Item","KUZNECHNAIA_DETAL","Кузнечная деталь","Common","","kuznechnaia_detal","MISSING_ASSET","","",""
"Item","LIGHT_HIDE","Лёгкая шкура","Common","","leather","MISSING_ASSET","","",""
"Item","LIGHT_LEATHER","Лёгкая кожа","Common","","leather","MISSING_ASSET","","",""
"Item","LIK_POKHISHCHENNOI_DUSHI","Лик похищенной души","Epic","Accessory","lik_pokhishchennoi_dushi","MISSING_ASSET","","",""
"Item","LOM","Лом","Common","","lom","MISSING_ASSET","","",""
"Item","LUK_BEZMOLVNOGO_ZNAMENI","Лук Безмолвного Знамени","Epic","MainHand","luk_bezmolvnogo_znameni","MISSING_ASSET","","",""
"Item","LUK_TROINOGO_ASPEKTA","Лук тройного аспекта","Epic","MainHand","luk_troinogo_aspekta","MISSING_ASSET","","",""
"Item","LUNNAIA_PYL","Лунная пыль","Uncommon","","lunnaia_pyl","MISSING_ASSET","","",""
"Item","MANAKRISTALL","Манакристалл","Rare","","manakristall","MISSING_ASSET","","",""
"Item","MANAPYL","Манапыль","Uncommon","","manapyl","MISSING_ASSET","","",""
"Item","MANASOL","Манасоль","Common","","manasol","MISSING_ASSET","","",""
"Item","MATOCHNOE_ZHALO","Маточное жало","Rare","","matochnoe_zhalo","MISSING_ASSET","","",""
"Item","MESHOCHEK_MONET","Мешочек монет","Common","","meshochek_monet","MISSING_ASSET","","",""
"Item","MESHOCHEK_REAGENTOV","Мешочек реагентов","Uncommon","","meshochek_reagentov","MISSING_ASSET","","",""
"Item","MIASO_ZVERIA","Мясо зверя","Common","","miaso_zveria","MISSING_ASSET","","",""
"Item","MINERALIZOVANNAIA_KOST","Минерализованная кость","Common","","mineralizovannaia_kost","MISSING_ASSET","","",""
"Item","MOKRAIA_TKAN","Мокрая ткань","Common","","mokraia_tkan","MISSING_ASSET","","",""
"Item","MOLOT_ARK_TORA","Молот Арк-Тора","Epic","MainHand","molot_ark_tora","MISSING_ASSET","","",""
