"ContentType","Id","ArtKey","Source","Cell","Output"
"Item","SET_SHATTERED_ORDER_RAID_ARCHER_BEAST_MASTERY_CHEST","set_shattered_order_raid_archer_beast_mastery_chest","item set/Цитадель Расколотого Ордена/Клятва Зеркального Зверолова.png","2 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_archer_beast_mastery_chest.webp"
"Item","SET_SHATTERED_ORDER_RAID_ARCHER_BEAST_MASTERY_FEET","set_shattered_order_raid_archer_beast_mastery_feet","item set/Цитадель Расколотого Ордена/Клятва Зеркального Зверолова.png","5 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_archer_beast_mastery_feet.webp"
"Item","SET_SHATTERED_ORDER_RAID_ARCHER_BEAST_MASTERY_HANDS","set_shattered_order_raid_archer_beast_mastery_hands","item set/Цитадель Расколотого Ордена/Клятва Зеркального Зверолова.png","3 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_archer_beast_mastery_hands.webp"
"Item","SET_SHATTERED_ORDER_RAID_ARCHER_BEAST_MASTERY_HEAD","set_shattered_order_raid_archer_beast_mastery_head","item set/Цитадель Расколотого Ордена/Клятва Зеркального Зверолова.png","0 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_archer_beast_mastery_head.webp"
"Item","SET_SHATTERED_ORDER_RAID_ARCHER_BEAST_MASTERY_LEGS","set_shattered_order_raid_archer_beast_mastery_legs","item set/Цитадель Расколотого Ордена/Клятва Зеркального Зверолова.png","4 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_archer_beast_mastery_legs.webp"
"Item","SET_SHATTERED_ORDER_RAID_ARCHER_BEAST_MASTERY_SHOULDERS","set_shattered_order_raid_archer_beast_mastery_shoulders","item set/Цитадель Расколотого Ордена/Клятва Зеркального Зверолова.png","1 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_archer_beast_mastery_shoulders.webp"
"Item","SET_SHATTERED_ORDER_RAID_ARCHER_MARKSMANSHIP_CHEST","set_shattered_order_raid_archer_marksmanship_chest","item set/Цитадель Расколотого Ордена/Регалии Стрелка Между Мирами.png","2 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_archer_marksmanship_chest.webp"
"Item","SET_SHATTERED_ORDER_RAID_ARCHER_MARKSMANSHIP_FEET","set_shattered_order_raid_archer_marksmanship_feet","item set/Цитадель Расколотого Ордена/Регалии Стрелка Между Мирами.png","5 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_archer_marksmanship_feet.webp"
"Item","SET_SHATTERED_ORDER_RAID_ARCHER_MARKSMANSHIP_HANDS","set_shattered_order_raid_archer_marksmanship_hands","item set/Цитадель Расколотого Ордена/Регалии Стрелка Между Мирами.png","3 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_archer_marksmanship_hands.webp"
"Item","SET_SHATTERED_ORDER_RAID_ARCHER_MARKSMANSHIP_HEAD","set_shattered_order_raid_archer_marksmanship_head","item set/Цитадель Расколотого Ордена/Регалии Стрелка Между Мирами.png","0 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_archer_marksmanship_head.webp"
"Item","SET_SHATTERED_ORDER_RAID_ARCHER_MARKSMANSHIP_LEGS","set_shattered_order_raid_archer_marksmanship_legs","item set/Цитадель Расколотого Ордена/Регалии Стрелка Между Мирами.png","4 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_archer_marksmanship_legs.webp"
"Item","SET_SHATTERED_ORDER_RAID_ARCHER_MARKSMANSHIP_SHOULDERS","set_shattered_order_raid_archer_marksmanship_shoulders","item set/Цитадель Расколотого Ордена/Регалии Стрелка Между Мирами.png","1 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_archer_marksmanship_shoulders.webp"
"Item","SET_SHATTERED_ORDER_RAID_ARCHER_SURVIVAL_CHEST","set_shattered_order_raid_archer_survival_chest","item set/Цитадель Расколотого Ордена/Снаряжение Ловчего Раскола.png","2 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_archer_survival_chest.webp"
"Item","SET_SHATTERED_ORDER_RAID_ARCHER_SURVIVAL_FEET","set_shattered_order_raid_archer_survival_feet","item set/Цитадель Расколотого Ордена/Снаряжение Ловчего Раскола.png","5 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_archer_survival_feet.webp"
"Item","SET_SHATTERED_ORDER_RAID_ARCHER_SURVIVAL_HANDS","set_shattered_order_raid_archer_survival_hands","item set/Цитадель Расколотого Ордена/Снаряжение Ловчего Раскола.png","3 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_archer_survival_hands.webp"
"Item","SET_SHATTERED_ORDER_RAID_ARCHER_SURVIVAL_HEAD","set_shattered_order_raid_archer_survival_head","item set/Цитадель Расколотого Ордена/Снаряжение Ловчего Раскола.png","0 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_archer_survival_head.webp"
"Item","SET_SHATTERED_ORDER_RAID_ARCHER_SURVIVAL_LEGS","set_shattered_order_raid_archer_survival_legs","item set/Цитадель Расколотого Ордена/Снаряжение Ловчего Раскола.png","4 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_archer_survival_legs.webp"
"Item","SET_SHATTERED_ORDER_RAID_ARCHER_SURVIVAL_SHOULDERS","set_shattered_order_raid_archer_survival_shoulders","item set/Цитадель Расколотого Ордена/Снаряжение Ловчего Раскола.png","1 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_archer_survival_shoulders.webp"
"Item","SET_SHATTERED_ORDER_RAID_MAGE_ARCANE_CHEST","set_shattered_order_raid_mage_arcane_chest","item set/Цитадель Расколотого Ордена/Одеяния Расколотой Звезды.png","2 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_mage_arcane_chest.webp"
"Item","SET_SHATTERED_ORDER_RAID_MAGE_ARCANE_FEET","set_shattered_order_raid_mage_arcane_feet","item set/Цитадель Расколотого Ордена/Одеяния Расколотой Звезды.png","5 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_mage_arcane_feet.webp"
"Item","SET_SHATTERED_ORDER_RAID_MAGE_ARCANE_HANDS","set_shattered_order_raid_mage_arcane_hands","item set/Цитадель Расколотого Ордена/Одеяния Расколотой Звезды.png","3 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_mage_arcane_hands.webp"
"Item","SET_SHATTERED_ORDER_RAID_MAGE_ARCANE_HEAD","set_shattered_order_raid_mage_arcane_head","item set/Цитадель Расколотого Ордена/Одеяния Расколотой Звезды.png","0 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_mage_arcane_head.webp"
"Item","SET_SHATTERED_ORDER_RAID_MAGE_ARCANE_LEGS","set_shattered_order_raid_mage_arcane_legs","item set/Цитадель Расколотого Ордена/Одеяния Расколотой Звезды.png","4 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_mage_arcane_legs.webp"
"Item","SET_SHATTERED_ORDER_RAID_MAGE_ARCANE_SHOULDERS","set_shattered_order_raid_mage_arcane_shoulders","item set/Цитадель Расколотого Ордена/Одеяния Расколотой Звезды.png","1 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_mage_arcane_shoulders.webp"
"Item","SET_SHATTERED_ORDER_RAID_MAGE_FIRE_CHEST","set_shattered_order_raid_mage_fire_chest","item set/Цитадель Расколотого Ордена/Одеяния Пылающего Раскола.png","2 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_mage_fire_chest.webp"
"Item","SET_SHATTERED_ORDER_RAID_MAGE_FIRE_FEET","set_shattered_order_raid_mage_fire_feet","item set/Цитадель Расколотого Ордена/Одеяния Пылающего Раскола.png","5 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_mage_fire_feet.webp"
"Item","SET_SHATTERED_ORDER_RAID_MAGE_FIRE_HANDS","set_shattered_order_raid_mage_fire_hands","item set/Цитадель Расколотого Ордена/Одеяния Пылающего Раскола.png","3 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_mage_fire_hands.webp"
"Item","SET_SHATTERED_ORDER_RAID_MAGE_FIRE_HEAD","set_shattered_order_raid_mage_fire_head","item set/Цитадель Расколотого Ордена/Одеяния Пылающего Раскола.png","0 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_mage_fire_head.webp"
"Item","SET_SHATTERED_ORDER_RAID_MAGE_FIRE_LEGS","set_shattered_order_raid_mage_fire_legs","item set/Цитадель Расколотого Ордена/Одеяния Пылающего Раскола.png","4 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_mage_fire_legs.webp"
"Item","SET_SHATTERED_ORDER_RAID_MAGE_FIRE_SHOULDERS","set_shattered_order_raid_mage_fire_shoulders","item set/Цитадель Расколотого Ордена/Одеяния Пылающего Раскола.png","1 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_mage_fire_shoulders.webp"
"Item","SET_SHATTERED_ORDER_RAID_MAGE_FROST_CHEST","set_shattered_order_raid_mage_frost_chest","item set/Цитадель Расколотого Ордена/Покров Зеркального Инея.png","2 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_mage_frost_chest.webp"
"Item","SET_SHATTERED_ORDER_RAID_MAGE_FROST_FEET","set_shattered_order_raid_mage_frost_feet","item set/Цитадель Расколотого Ордена/Покров Зеркального Инея.png","5 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_mage_frost_feet.webp"
"Item","SET_SHATTERED_ORDER_RAID_MAGE_FROST_HANDS","set_shattered_order_raid_mage_frost_hands","item set/Цитадель Расколотого Ордена/Покров Зеркального Инея.png","3 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_mage_frost_hands.webp"
"Item","SET_SHATTERED_ORDER_RAID_MAGE_FROST_HEAD","set_shattered_order_raid_mage_frost_head","item set/Цитадель Расколотого Ордена/Покров Зеркального Инея.png","0 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_mage_frost_head.webp"
"Item","SET_SHATTERED_ORDER_RAID_MAGE_FROST_LEGS","set_shattered_order_raid_mage_frost_legs","item set/Цитадель Расколотого Ордена/Покров Зеркального Инея.png","4 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_mage_frost_legs.webp"
"Item","SET_SHATTERED_ORDER_RAID_MAGE_FROST_SHOULDERS","set_shattered_order_raid_mage_frost_shoulders","item set/Цитадель Расколотого Ордена/Покров Зеркального Инея.png","1 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_mage_frost_shoulders.webp"
"Item","SET_SHATTERED_ORDER_RAID_PALADIN_HOLY_CHEST","set_shattered_order_raid_paladin_holy_chest","item set/Цитадель Расколотого Ордена/Клятва Расколотого Рассвета.png","2 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_paladin_holy_chest.webp"
"Item","SET_SHATTERED_ORDER_RAID_PALADIN_HOLY_FEET","set_shattered_order_raid_paladin_holy_feet","item set/Цитадель Расколотого Ордена/Клятва Расколотого Рассвета.png","5 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_paladin_holy_feet.webp"
"Item","SET_SHATTERED_ORDER_RAID_PALADIN_HOLY_HANDS","set_shattered_order_raid_paladin_holy_hands","item set/Цитадель Расколотого Ордена/Клятва Расколотого Рассвета.png","3 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_paladin_holy_hands.webp"
"Item","SET_SHATTERED_ORDER_RAID_PALADIN_HOLY_HEAD","set_shattered_order_raid_paladin_holy_head","item set/Цитадель Расколотого Ордена/Клятва Расколотого Рассвета.png","0 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_paladin_holy_head.webp"
"Item","SET_SHATTERED_ORDER_RAID_PALADIN_HOLY_LEGS","set_shattered_order_raid_paladin_holy_legs","item set/Цитадель Расколотого Ордена/Клятва Расколотого Рассвета.png","4 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_paladin_holy_legs.webp"
"Item","SET_SHATTERED_ORDER_RAID_PALADIN_HOLY_SHOULDERS","set_shattered_order_raid_paladin_holy_shoulders","item set/Цитадель Расколотого Ордена/Клятва Расколотого Рассвета.png","1 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_paladin_holy_shoulders.webp"
"Item","SET_SHATTERED_ORDER_RAID_PALADIN_PROTECTION_CHEST","set_shattered_order_raid_paladin_protection_chest","item set/Цитадель Расколотого Ордена/Доспех Зеркального Стража.png","2 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_paladin_protection_chest.webp"
"Item","SET_SHATTERED_ORDER_RAID_PALADIN_PROTECTION_FEET","set_shattered_order_raid_paladin_protection_feet","item set/Цитадель Расколотого Ордена/Доспех Зеркального Стража.png","5 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_paladin_protection_feet.webp"
"Item","SET_SHATTERED_ORDER_RAID_PALADIN_PROTECTION_HANDS","set_shattered_order_raid_paladin_protection_hands","item set/Цитадель Расколотого Ордена/Доспех Зеркального Стража.png","3 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_paladin_protection_hands.webp"
"Item","SET_SHATTERED_ORDER_RAID_PALADIN_PROTECTION_HEAD","set_shattered_order_raid_paladin_protection_head","item set/Цитадель Расколотого Ордена/Доспех Зеркального Стража.png","0 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_paladin_protection_head.webp"
"Item","SET_SHATTERED_ORDER_RAID_PALADIN_PROTECTION_LEGS","set_shattered_order_raid_paladin_protection_legs","item set/Цитадель Расколотого Ордена/Доспех Зеркального Стража.png","4 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_paladin_protection_legs.webp"
"Item","SET_SHATTERED_ORDER_RAID_PALADIN_PROTECTION_SHOULDERS","set_shattered_order_raid_paladin_protection_shoulders","item set/Цитадель Расколотого Ордена/Доспех Зеркального Стража.png","1 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_paladin_protection_shoulders.webp"
"Item","SET_SHATTERED_ORDER_RAID_PALADIN_RETRIBUTION_CHEST","set_shattered_order_raid_paladin_retribution_chest","item set/Цитадель Расколотого Ордена/Латы Триединого Правосудия.png","2 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_paladin_retribution_chest.webp"
"Item","SET_SHATTERED_ORDER_RAID_PALADIN_RETRIBUTION_FEET","set_shattered_order_raid_paladin_retribution_feet","item set/Цитадель Расколотого Ордена/Латы Триединого Правосудия.png","5 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_paladin_retribution_feet.webp"
"Item","SET_SHATTERED_ORDER_RAID_PALADIN_RETRIBUTION_HANDS","set_shattered_order_raid_paladin_retribution_hands","item set/Цитадель Расколотого Ордена/Латы Триединого Правосудия.png","3 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_paladin_retribution_hands.webp"
"Item","SET_SHATTERED_ORDER_RAID_PALADIN_RETRIBUTION_HEAD","set_shattered_order_raid_paladin_retribution_head","item set/Цитадель Расколотого Ордена/Латы Триединого Правосудия.png","0 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_paladin_retribution_head.webp"
"Item","SET_SHATTERED_ORDER_RAID_PALADIN_RETRIBUTION_LEGS","set_shattered_order_raid_paladin_retribution_legs","item set/Цитадель Расколотого Ордена/Латы Триединого Правосудия.png","4 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_paladin_retribution_legs.webp"
"Item","SET_SHATTERED_ORDER_RAID_PALADIN_RETRIBUTION_SHOULDERS","set_shattered_order_raid_paladin_retribution_shoulders","item set/Цитадель Расколотого Ордена/Латы Триединого Правосудия.png","1 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_paladin_retribution_shoulders.webp"
"Item","SET_SHATTERED_ORDER_RAID_WARRIOR_BERSERKER_CHEST","set_shattered_order_raid_warrior_berserker_chest","item set/Цитадель Расколотого Ордена/Клятва Разбитого Клинка.png","2 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_warrior_berserker_chest.webp"
"Item","SET_SHATTERED_ORDER_RAID_WARRIOR_BERSERKER_FEET","set_shattered_order_raid_warrior_berserker_feet","item set/Цитадель Расколотого Ордена/Клятва Разбитого Клинка.png","5 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_warrior_berserker_feet.webp"
"Item","SET_SHATTERED_ORDER_RAID_WARRIOR_BERSERKER_HANDS","set_shattered_order_raid_warrior_berserker_hands","item set/Цитадель Расколотого Ордена/Клятва Разбитого Клинка.png","3 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_warrior_berserker_hands.webp"
"Item","SET_SHATTERED_ORDER_RAID_WARRIOR_BERSERKER_HEAD","set_shattered_order_raid_warrior_berserker_head","item set/Цитадель Расколотого Ордена/Клятва Разбитого Клинка.png","0 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_warrior_berserker_head.webp"
"Item","SET_SHATTERED_ORDER_RAID_WARRIOR_BERSERKER_LEGS","set_shattered_order_raid_warrior_berserker_legs","item set/Цитадель Расколотого Ордена/Клятва Разбитого Клинка.png","4 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_warrior_berserker_legs.webp"
"Item","SET_SHATTERED_ORDER_RAID_WARRIOR_BERSERKER_SHOULDERS","set_shattered_order_raid_warrior_berserker_shoulders","item set/Цитадель Расколотого Ордена/Клятва Разбитого Клинка.png","1 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_warrior_berserker_shoulders.webp"
"Item","SET_SHATTERED_ORDER_RAID_WARRIOR_GUARDIAN_CHEST","set_shattered_order_raid_warrior_guardian_chest","item set/Цитадель Расколотого Ордена/Наследие Первого Стража.png","2 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_warrior_guardian_chest.webp"
"Item","SET_SHATTERED_ORDER_RAID_WARRIOR_GUARDIAN_FEET","set_shattered_order_raid_warrior_guardian_feet","item set/Цитадель Расколотого Ордена/Наследие Первого Стража.png","5 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_warrior_guardian_feet.webp"
"Item","SET_SHATTERED_ORDER_RAID_WARRIOR_GUARDIAN_HANDS","set_shattered_order_raid_warrior_guardian_hands","item set/Цитадель Расколотого Ордена/Наследие Первого Стража.png","3 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_warrior_guardian_hands.webp"
"Item","SET_SHATTERED_ORDER_RAID_WARRIOR_GUARDIAN_HEAD","set_shattered_order_raid_warrior_guardian_head","item set/Цитадель Расколотого Ордена/Наследие Первого Стража.png","0 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_warrior_guardian_head.webp"
"Item","SET_SHATTERED_ORDER_RAID_WARRIOR_GUARDIAN_LEGS","set_shattered_order_raid_warrior_guardian_legs","item set/Цитадель Расколотого Ордена/Наследие Первого Стража.png","4 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_warrior_guardian_legs.webp"
"Item","SET_SHATTERED_ORDER_RAID_WARRIOR_GUARDIAN_SHOULDERS","set_shattered_order_raid_warrior_guardian_shoulders","item set/Цитадель Расколотого Ордена/Наследие Первого Стража.png","1 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_warrior_guardian_shoulders.webp"
"Item","SET_SHATTERED_ORDER_RAID_WARRIOR_WARLORD_CHEST","set_shattered_order_raid_warrior_warlord_chest","item set/Цитадель Расколотого Ордена/Регалии Зеркального Маршала.png","2 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_warrior_warlord_chest.webp"
"Item","SET_SHATTERED_ORDER_RAID_WARRIOR_WARLORD_FEET","set_shattered_order_raid_warrior_warlord_feet","item set/Цитадель Расколотого Ордена/Регалии Зеркального Маршала.png","5 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_warrior_warlord_feet.webp"
"Item","SET_SHATTERED_ORDER_RAID_WARRIOR_WARLORD_HANDS","set_shattered_order_raid_warrior_warlord_hands","item set/Цитадель Расколотого Ордена/Регалии Зеркального Маршала.png","3 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_warrior_warlord_hands.webp"
"Item","SET_SHATTERED_ORDER_RAID_WARRIOR_WARLORD_HEAD","set_shattered_order_raid_warrior_warlord_head","item set/Цитадель Расколотого Ордена/Регалии Зеркального Маршала.png","0 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_warrior_warlord_head.webp"
"Item","SET_SHATTERED_ORDER_RAID_WARRIOR_WARLORD_LEGS","set_shattered_order_raid_warrior_warlord_legs","item set/Цитадель Расколотого Ордена/Регалии Зеркального Маршала.png","4 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_warrior_warlord_legs.webp"
"Item","SET_SHATTERED_ORDER_RAID_WARRIOR_WARLORD_SHOULDERS","set_shattered_order_raid_warrior_warlord_shoulders","item set/Цитадель Расколотого Ордена/Регалии Зеркального Маршала.png","1 (3x2)","web/elyndor-web/src/assets/items/sets/set_shattered_order_raid_warrior_warlord_shoulders.webp"
"Item","SFERA_CHIORNOGO_PLAMENI","sfera_chiornogo_plameni","Предметы вне комплектов/Именные вещи открытого мира — поздний диапазон 30–40.png","2 (4x3)","web/elyndor-web/src/assets/items/imported/sfera_chiornogo_plameni.webp"
"Item","SHCHIT_CHASOVOGO_UMBRY","shchit_chasovogo_umbry","Предметы вне комплектов/Именные вещи открытого мира — средний диапазон 15–29.png","10 (5x4)","web/elyndor-web/src/assets/items/imported/shchit_chasovogo_umbry.webp"
"Item","TLEIUSHCHII_FOKUS","tleiushchii_fokus","Предметы вне комплектов/Именные вещи открытого мира — средний диапазон 15–29.png","4 (5x4)","web/elyndor-web/src/assets/items/imported/tleiushchii_fokus.webp"
"Item","ZNAK_GLASHATAIA","znak_glashataia","Предметы вне комплектов/Именные вещи открытого мира — средний диапазон 15–29.png","6 (5x4)","web/elyndor-web/src/assets/items/imported/znak_glashataia.webp"
"Monster","ASHEN_BORDER_DOZORNYI_GRANITSY_L23","dozornyi-granitsy","Враги/Враги Пепельной границы и Топей Лунного Пепла/дозорный границы.png","","web/elyndor-web/src/assets/monsters/dozornyi-granitsy.webp"
"Monster","ASHEN_BORDER_PEPELNYI_GONCHII_ZVER_L23","pepelnyi-gonchii-zver","Враги/Враги Пепельной границы и Топей Лунного Пепла/пепельный гончий зверь.png","","web/elyndor-web/src/assets/monsters/pepelnyi-gonchii-zver.webp"
"Monster","ASHEN_BORDER_PEPELNYI_NALIOTCHIK_L22","pepelnyi-naliotchik","Враги/Враги Пепельной границы и Топей Лунного Пепла/пепельный налётчик.png","","web/elyndor-web/src/assets/monsters/pepelnyi-naliotchik.webp"
"Monster","BANDIT_ROGUE_L15","enemy-lesnoy-razboynik","Враги/Ранние враги открытого мира/лесной разбойник.png","","web/elyndor-web/src/assets/monsters/enemy-lesnoy-razboynik.webp"
"Monster","BLIGHTED_GROVE_BOLOTNYI_VASILISK_L19","bolotnyi-vasilisk","Враги/Враги Осквернённой чащи/болотный василиск.png","","web/elyndor-web/src/assets/monsters/bolotnyi-vasilisk.webp"
"Monster","BLIGHTED_GROVE_GLASHATAI_PORCHI_L20","glashatai-porchi","Враги/Враги Осквернённой чащи/глашатай порчи.png","","web/elyndor-web/src/assets/monsters/glashatai-porchi.webp"
"Monster","BLIGHTED_GROVE_IADOVITAIA_MATRONA_CHASHCHI_L19","iadovitaia-matrona-chashchi","Враги/Враги Осквернённой чащи/ядовитая матрона чащи.png","","web/elyndor-web/src/assets/monsters/iadovitaia-matrona-chashchi.webp"
"Monster","BLIGHTED_GROVE_LESNAIA_VEDMA_L19","lesnaia-vedma","Враги/Враги Осквернённой чащи/лесная ведьма.png","","web/elyndor-web/src/assets/monsters/lesnaia-vedma.webp"
"Monster","BLIGHTED_GROVE_LOZOVYI_DUSHITEL_L20","lozovyi-dushitel","Враги/Враги Осквернённой чащи/лозовый душитель.png","","web/elyndor-web/src/assets/monsters/lozovyi-dushitel.webp"
"Monster","BLIGHTED_GROVE_PEPELNYI_NALIOTCHIK_L16","pepelnyi-naliotchik","Враги/Враги Пепельной границы и Топей Лунного Пепла/пепельный налётчик.png","","web/elyndor-web/src/assets/monsters/pepelnyi-naliotchik.webp"
"Monster","BLIGHTED_GROVE_PORCHENNYI_DREVEN_L19","porchennyi-dreven","Враги/Враги Осквернённой чащи/порченный древень.png","","web/elyndor-web/src/assets/monsters/porchennyi-dreven.webp"
"Monster","BLIGHTED_GROVE_PORCHENYI_VOLK_L15","porchenyi-volk","Враги/Враги Осквернённой чащи/порченый волк.png","","web/elyndor-web/src/assets/monsters/porchenyi-volk.webp"
"Monster","BLIGHTED_GROVE_SHIPASTYI_KHISHCHNIK_L18","shipastyi-khishchnik","Враги/Враги Осквернённой чащи/шипастый хищник.png","","web/elyndor-web/src/assets/monsters/shipastyi-khishchnik.webp"
"Monster","BLIGHTED_GROVE_ZARAZHIONNYI_OLEN_L18","zarazhionnyi-olen","Враги/Враги Осквернённой чащи/заражённый олень.png","","web/elyndor-web/src/assets/monsters/zarazhionnyi-olen.webp"
"Monster","DEEP_FOREST_GOBLIN_KAPKANSHCHIK_L10","goblin-kapkanshchik","Враги/Ранние враги открытого мира/гоблин-капканщик.png","","web/elyndor-web/src/assets/monsters/goblin-kapkanshchik.webp"
"Monster","FOREST_WOLF_L1","enemy-lesnoy-volk","Враги/Ранние враги открытого мира/лесной волк.png","","web/elyndor-web/src/assets/monsters/enemy-lesnoy-volk.webp"
"Monster","FOREST_WOLF_L4","enemy-lesnoy-volk","Враги/Ранние враги открытого мира/лесной волк.png","","web/elyndor-web/src/assets/monsters/enemy-lesnoy-volk.webp"
"Monster","GIANT_SPIDER_L3","enemy-gigantskiy-pauk","Враги/Ранние враги открытого мира/гигантский паук.png","","web/elyndor-web/src/assets/monsters/enemy-gigantskiy-pauk.webp"
"Monster","MOON_ASH_MARSHES_BOLOTNAIA_MAT_L26","bolotnaia-mat","Враги/Враги Пепельной границы и Топей Лунного Пепла/болотная мать.png","","web/elyndor-web/src/assets/monsters/bolotnaia-mat.webp"
"Monster","MOON_ASH_MARSHES_BOLOTNYI_POZHIRATEL_L24","bolotnyi-pozhiratel","Враги/Враги Пепельной границы и Топей Лунного Пепла/болотный пожиратель.png","","web/elyndor-web/src/assets/monsters/bolotnyi-pozhiratel.webp"
"Monster","MOON_ASH_MARSHES_LUNNOPEPELNYI_UTOPLENNIK_L25","lunnopepelnyi-utoplennik","Враги/Враги Пепельной границы и Топей Лунного Пепла/луннопепельный утопленник.png","","web/elyndor-web/src/assets/monsters/lunnopepelnyi-utoplennik.webp"
"Monster","MOON_ASH_MARSHES_PRIZRACHNYI_PALOMNIK_L26","enemy-prizrachnyy-palomnik","Враги/Враги Пепельной границы и Топей Лунного Пепла/призрачный паломник.png","","web/elyndor-web/src/assets/monsters/enemy-prizrachnyy-palomnik.webp"
"Monster","MOON_ASH_MARSHES_VEDMAK_TOPEI_L25","vedmak-topei","Враги/Враги Пепельной границы и Топей Лунного Пепла/ведьмак топей.png","","web/elyndor-web/src/assets/monsters/vedmak-topei.webp"
"Monster","OLD_ROAD_DOROZHNYI_MARODIOR_L14","dorozhnyi-marodior","Враги/Ранние враги открытого мира/дорожный мародёр.png","","web/elyndor-web/src/assets/monsters/dorozhnyi-marodior.webp"
